,filename,outsideShape,factor,bitPerPart,radius,psnr
208,20-20-41-64-3.png,"(20, 20)",41,64,3,41.48056391446701
209,20-20-41-128-3.png,"(20, 20)",41,128,3,41.47685399660199
210,20-20-51-4-3.png,"(20, 20)",51,4,3,42.497679533169034
211,20-20-51-8-3.png,"(20, 20)",51,8,3,41.8432355190277
212,20-20-51-16-3.png,"(20, 20)",51,16,3,41.4816817904035
213,20-20-51-32-3.png,"(20, 20)",51,32,3,41.47188994622407
214,20-20-51-64-3.png,"(20, 20)",51,64,3,41.46543723522668
215,20-20-51-128-3.png,"(20, 20)",51,128,3,41.45616535185902
216,20-20-61-4-3.png,"(20, 20)",61,4,3,42.30659998150457
217,20-20-61-8-3.png,"(20, 20)",61,8,3,41.7860385483774
