,imageName,factor,fragile,robust,psnr
447,test5-marked.png,43,1.0,0.9916666666666667,37.30801867357528
448,test5-marked.png,44,1.0,0.9833333333333333,37.26017720547532
449,test5-marked.png,45,1.0,0.9875,37.20066609644914
450,test5-marked.png,46,1.0,0.9875,37.14537758446568
451,test5-marked.png,47,1.0,0.99375,37.07891760282458
452,test5-marked.png,48,1.0,0.9958333333333333,37.01738446895482
453,test5-marked.png,49,1.0,0.9854166666666667,36.941278496650455
454,test5-marked.png,50,1.0,0.9854166666666667,36.85917655975394
455,test5-marked.png,51,1.0,0.9854166666666667,36.79777889236219
456,test5-marked.png,52,1.0,0.9854166666666667,36.72648785792835
457,test5-marked.png,53,1.0,0.9875,36.66643401002542
458,test5-marked.png,54,1.0,0.9875,36.63860325865249
459,test5-marked.png,55,1.0,0.9854166666666667,36.61562167014423
460,test5-marked.png,56,1.0,0.98125,36.577362079560736
461,test5-marked.png,57,1.0,0.98125,36.55135449063796
462,test5-marked.png,58,1.0,0.98125,36.515064337039846
463,test5-marked.png,59,1.0,0.9833333333333333,36.477497793013555
464,test5-marked.png,60,1.0,0.9854166666666667,36.44908895664577
465,test5-marked.png,61,1.0,0.9854166666666667,36.40120958647925
466,test5-marked.png,62,1.0,0.9854166666666667,36.378512210762
467,test5-marked.png,63,1.0,0.9854166666666667,36.35150250658513
468,test5-marked.png,64,1.0,0.9875,36.30967974483967
469,test5-marked.png,65,1.0,0.9833333333333333,36.262016398843066
470,test5-marked.png,66,1.0,0.9833333333333333,36.242186114015155
471,test5-marked.png,67,1.0,0.9833333333333333,36.21372522676445
472,test5-marked.png,68,1.0,0.9854166666666667,36.17814997107346
473,test5-marked.png,69,1.0,0.9854166666666667,36.15012583927529
474,test5-marked.png,70,1.0,0.9833333333333333,36.12043598868802
475,test5-marked.png,71,1.0,0.98125,36.105935882642214
476,test5-marked.png,72,1.0,0.9770833333333333,36.08279541701057
477,test5-marked.png,73,1.0,0.9833333333333333,36.069117098610704
478,test5-marked.png,74,1.0,0.9833333333333333,36.050468398912685
479,test5-marked.png,75,1.0,0.9854166666666667,36.0559956804068
480,test5-marked.png,76,1.0,0.9854166666666667,36.05250347465086
481,test5-marked.png,77,1.0,0.98125,36.036145695257424
482,test5-marked.png,78,1.0,0.9833333333333333,36.00988123853796
483,test5-marked.png,79,1.0,0.9875,35.98494246845902
484,test5-marked.png,80,1.0,0.9875,35.96945282389342
485,test5-marked.png,81,1.0,0.9854166666666667,35.94502689925507
486,test5-marked.png,82,1.0,0.98125,35.91734570608477
487,test5-marked.png,83,1.0,0.9833333333333333,35.905403643305874
488,test5-marked.png,84,1.0,0.98125,35.882073115472885
489,test5-marked.png,85,1.0,0.9833333333333333,35.87761065085756
490,test5-marked.png,86,1.0,0.9875,35.86053698402523
491,test5-marked.png,87,1.0,0.9875,35.8296719757446
492,test5-marked.png,88,1.0,0.9854166666666667,35.81070928890064
493,test5-marked.png,89,1.0,0.9854166666666667,35.77795050045043
494,test5-marked.png,90,1.0,0.9875,35.75922597703109
495,test5-marked.png,91,1.0,0.9854166666666667,35.7366990643754
496,test5-marked.png,92,1.0,0.9833333333333333,35.6959036245473
497,test5-marked.png,93,1.0,0.9854166666666667,35.67481609561727
498,test5-marked.png,94,1.0,0.9791666666666666,35.658020189160226
499,test5-marked.png,95,1.0,0.98125,35.628033377887135
500,test5-marked.png,96,1.0,0.9708333333333333,35.61321978862486
501,test5-marked.png,97,1.0,0.96875,35.61175330954532
502,test5-marked.png,98,1.0,0.9645833333333333,35.58845107420965
503,test5-marked.png,99,1.0,0.9666666666666667,35.55378780417966
504,test5-marked.png,100,1.0,0.9604166666666667,35.518744591258795
